4.0000000000000886e-10	1.19375e-05
1.4000000000000047e-09	-4.44063e-05
2.4000000000000058e-09	-0.00012331242
3.4000000000000065e-09	-8.787502e-05
4.400000000000008e-09	-0.000111875
5.400000000000009e-09	-1.1781280000000002e-05
6.400000000000009e-09	-0.00012915626
7.400000000000005e-09	-3.5000000000000012e-06
8.4e-09	-9.01876e-05
9.400000000000008e-09	-0.00012528126
1.0400000000000009e-08	-0.00016665615999999998
1.1400000000000004e-08	-0.0002620314
1.2400000000000005e-08	-0.0002845
1.3400000000000006e-08	-0.0002664688
1.4400000000000007e-08	-0.0001881252
1.540000000000001e-08	-0.0002318752
1.6400000000000008e-08	-0.00010843760000000002
1.7400000000000004e-08	-7.968749999999999e-06
1.8400000000000006e-08	0.00011415646
1.9400000000000008e-08	3.8687449999999995e-05
2.0400000000000004e-08	-0.00011418761999999999
2.140000000000001e-08	-0.00016856260000000005
2.240000000000001e-08	-6.987498e-05
2.3400000000000004e-08	4.0218640000000004e-05
2.4400000000000007e-08	-0.00013631256
2.5400000000000012e-08	-0.00015878126
2.6400000000000005e-08	-6.365628000000001e-05
2.7400000000000004e-08	7.812503999999999e-05
2.840000000000001e-08	7.77188e-05
2.9400000000000005e-08	-0.00024337500000000002
3.040000000000001e-08	-0.0001473438
3.140000000000001e-08	-0.0001790312
3.24e-08	-9.209386e-05
3.340000000000001e-08	-0.0001800936
3.4400000000000004e-08	-0.0002826562
3.5400000000000006e-08	-0.0002035626
3.640000000000001e-08	-0.00023946880000000003
3.740000000000001e-08	1.971878e-05
3.8400000000000006e-08	-0.00019509399999999999
3.940000000000001e-08	-8.375e-06
4.0400000000000004e-08	-6.128130999999999e-05
4.140000000000001e-08	0.00013990646
4.2400000000000016e-08	-0.00015921866
4.34e-08	-0.00010143772
4.440000000000001e-08	0.0001734688
4.540000000000001e-08	0.0001566874
4.6400000000000005e-08	-0.00020878139999999998
4.74e-08	-6.234376e-05
4.84e-08	-0.0002358752
4.9400000000000006e-08	-0.00016774999999999998
5.040000000000001e-08	-5.5656149999999994e-05
5.140000000000001e-08	-0.0001817187
5.2400000000000006e-08	-3.0093709999999997e-05
5.340000000000001e-08	-3.2031200000000006e-05
5.440000000000001e-08	6.85313e-05
5.540000000000001e-08	-3.3437699999999954e-06
5.64e-08	-0.00011850006000000001
5.740000000000001e-08	-0.00015240626000000002
5.840000000000001e-08	-0.00013931246
5.94e-08	-0.000270875
6.040000000000001e-08	-0.00011981262
6.140000000000002e-08	-8.300005e-05
6.24e-08	-0.00010828126000000001
6.34e-08	8.27499e-05
6.440000000000001e-08	-0.0001244062
6.540000000000002e-08	-0.00034118779999999996
6.64e-08	-0.00016400016
6.740000000000001e-08	-0.00011218741999999998
6.840000000000002e-08	-0.0001529998
6.94e-08	-0.00024440620000000003
7.040000000000001e-08	-0.00017618756000000002
7.14e-08	-7.756268000000001e-05
7.240000000000001e-08	-9.653121999999999e-05
7.340000000000001e-08	-0.00015887519999999999
7.44e-08	-8.393755e-05
7.540000000000001e-08	-8.534372000000001e-05
7.640000000000001e-08	-0.00011856256
7.74e-08	-0.00016496864000000003
7.84e-08	-0.000328469
7.940000000000001e-08	-0.00015468779999999998
8.04e-08	4.828156e-05
8.14e-08	-8.768771e-05
8.240000000000001e-08	-9.571866e-05
8.34e-08	-0.0001479688
8.440000000000001e-08	-0.00011996889999999998
8.540000000000001e-08	-0.00011990660000000002
8.64e-08	-0.00021253119999999998
8.74e-08	-0.00023459400000000002
8.840000000000001e-08	1.2125139999999998e-05
8.94e-08	5.9687499999999994e-05
9.04e-08	0.00021156260000000003
9.140000000000001e-08	-3.0718840000000004e-05
9.240000000000002e-08	-0.00012550031999999998
9.34e-08	-0.0001076563
9.44e-08	-6.684378e-05
9.540000000000001e-08	-1.6468759999999998e-05
9.64e-08	-0.00012500016
9.740000000000001e-08	-0.00015440652
9.840000000000001e-08	-0.000313
9.940000000000002e-08	-0.00024737500000000004
1.004e-07	-0.00019046896
1.014e-07	-0.00010759386
1.024e-07	-0.0001833126
1.0340000000000001e-07	-0.0002992812
1.0440000000000001e-07	-0.0002339064
1.054e-07	4.031139999999999e-06
1.0640000000000001e-07	4.6625019999999996e-05
1.0740000000000002e-07	-0.00019709386
1.0840000000000002e-07	-0.000442625
1.094e-07	-0.000354625
1.1040000000000001e-07	-0.00029249999999999995
1.114e-07	-0.0002750626
1.124e-07	7.874999999999998e-06
1.1340000000000001e-07	-6.700013e-05
1.1440000000000002e-07	-0.00021059399999999998
1.1540000000000001e-07	-0.0002520626
1.164e-07	-0.00017300000000000003
1.174e-07	-0.0001512812
1.184e-07	-0.00029443760000000003
1.194e-07	-0.0002128126
1.2040000000000002e-07	-4.5125019999999994e-05
1.2140000000000002e-07	-8.24375e-05
1.224e-07	-0.00011621872000000001
1.234e-07	2.9062520000000003e-05
1.2440000000000003e-07	0.00019503140000000002
1.2540000000000002e-07	-0.00010159376
1.2640000000000002e-07	-0.0002210626
1.2740000000000004e-07	-0.0001150626
1.284e-07	-6.990641e-05
1.294e-07	-0.00014837519999999997
1.304e-07	-0.00010706256
1.314e-07	-0.00011996880000000002
1.3240000000000002e-07	0.00012537516
1.3340000000000002e-07	7.09687e-05
1.344e-07	-0.0001661875
1.354e-07	-0.0001898124
1.364e-07	-9.096882e-05
1.374e-07	-0.00013118786
1.3840000000000002e-07	-9.62812e-05
1.3940000000000002e-07	-0.00026065619999999997
1.404e-07	-0.0002807502
1.4140000000000004e-07	7.812500000000002e-06
1.424e-07	7.728131e-05
1.434e-07	-8.46563e-05
1.444e-07	-0.0002630626
1.454e-07	-0.0001324999
1.4640000000000001e-07	-5.312502e-05
1.474e-07	-0.0002115938
1.484e-07	-0.0001766564
1.494e-07	-0.000263469
1.504e-07	-0.0001039377
1.5140000000000002e-07	-0.00010381242000000002
1.5240000000000001e-07	1.61875e-05
1.534e-07	-0.00013331266
1.544e-07	-6.890622e-05
1.5540000000000003e-07	-0.00012296882000000002
1.5640000000000002e-07	-0.00029268779999999997
1.5740000000000002e-07	-0.0004993123999999999
1.5840000000000004e-07	-0.00037559359999999995
1.594e-07	-0.00048568759999999993
1.6040000000000964e-07	-0.0007913445999999999
1.614e-07	-0.001364376
1.624e-07	-0.0015833420000000002
1.6340000000000002e-07	-0.001704342
1.644e-07	-0.001891814
1.654e-07	-0.001943282
1.664e-07	-0.002031344
1.674e-07	-0.0019503139999999999
1.684e-07	-0.00161869
1.6940000000000002e-07	-0.0013540940000000001
1.7040000000000002e-07	-0.001499314
1.714e-07	-0.001263878
1.7240000000000003e-07	-0.0010912499999999998
1.7340000000000003e-07	-0.0009103124000000001
1.744e-07	-0.0008598438
1.7540000000000002e-07	-0.0008589064
1.764e-07	-0.0006425938
1.7740000000000001e-07	-0.0004959688
1.7839999999999998e-07	-0.0006048126
1.794e-07	-0.0004792812
1.804e-07	-0.0005084378
1.814e-07	-0.0005656876
1.824e-07	-0.0006439378000000001
1.8340000000000001e-07	-0.0005754064
1.844e-07	-0.000561375
1.854e-07	-0.00047240659999999996
1.8640000000000003e-07	-0.0003446247999999999
1.8740000000000002e-07	-0.0004685004
1.8840000000000002e-07	-0.0006344378
1.8940000000000004e-07	-0.0004605624
1.904e-07	-0.00021134379999999996
1.9139999999999998e-07	-0.0003472188
1.924e-07	-0.0004164376
1.934e-07	-0.00036959359999999997
1.944e-07	-0.00035040639999999997
1.954e-07	-0.00039434379999999996
1.964e-07	-0.0005416878
1.974e-07	-0.0004925935999999999
1.984e-07	-0.0005249063999999999
1.994e-07	-0.000300125
2.0040000000000002e-07	-0.0003241874
2.0140000000000002e-07	-0.00027043740000000003
2.024e-07	-0.0002655628
2.0340000000000003e-07	-0.00019950000000000002
2.0440000000000003e-07	-0.00037975
2.0540000000000003e-07	-0.00034721899999999996
2.0640000000000005e-07	-0.000371344
